Type,Long,Lat
Medical Center,40.815529,-73.943076
Medical Center,40.85430972,-73.91005321
Medical Center,40.85834038,-73.85546869
Medical Center,40.85550037,-73.84623528
Medical Center,40.794539,-74.11938
Medical Center,40.76245411,-73.97216999
Medical Center,40.66338524,-73.85418802
Medical Center,40.66993795,-73.94413065
Medical Center,40.95672908,-74.06300068
Medical Center,40.7603257,-73.95807266
Medical Center,40.71103443,-73.85624973
Medical Center,40.85550037,-73.84623528
Medical Center,40.75577582,-73.69202145
Medical Center,40.63535651,-74.10638621
Medical Center,40.73063339,-73.8877814
Medical Center,40.88375077,-74.05635524
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.84053484,-73.94120693
Medical Center,40.74193376,-73.97469534
Medical Center,40.74193376,-73.97469534
Medical Center,40.77542591,-73.84823249
Medical Center,40.88323937,-74.01026481
Medical Center,40.82921532,-74.10305964
Medical Center,40.64603282,-74.02045007
Medical Center,40.85913574,-74.13737297
Medical Center,40.79030442,-73.9519373
Medical Center,40.66338524,-73.85418802
Medical Center,40.76503025,-73.96345154
Medical Center,40.74193376,-73.97469534
Medical Center,40.83093216,-73.90167072
Medical Center,40.72795451,-73.805632
Medical Center,40.76544947,-73.82500594
Medical Center,40.67020708,-73.99701455
Medical Center,40.66993795,-73.94413065
Medical Center,40.85834038,-73.85546869
Medical Center,40.85550037,-73.84623528
Medical Center,40.75560626,-73.70701066
Medical Center,40.75450686,-73.70915294
Medical Center,40.77696675,-73.70148182
Medical Center,40.66338524,-73.85418802
Medical Center,40.72198623,-73.84924328
Medical Center,40.84752671,-73.92047915
Medical Center,40.77846185,-73.96112694
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.65411387,-73.94507205
Medical Center,40.74193376,-73.97469534
Medical Center,40.64671746,-74.0211153
Medical Center,40.75577582,-73.69202145
Medical Center,40.71599838,-74.08185422
Medical Center,40.634472,-74.023619
Medical Center,40.84053484,-73.94120693
Medical Center,40.74307505,-74.00298847
Medical Center,40.88375077,-74.05635524
Medical Center,40.64671746,-74.0211153
Medical Center,40.79161977,-73.70201055
Medical Center,40.83530747,-73.84786606
Medical Center,40.76984931,-73.98738384
Medical Center,40.9096856,-73.78139019
Medical Center,40.75450686,-73.70915294
Medical Center,40.66246649,-73.89056623
Medical Center,40.6925033,-73.97771424
Medical Center,40.92177096,-74.07055363
Medical Center,40.76422632,-73.9567852
Medical Center,40.8255151,-73.839721
Medical Center,40.775055,-74.03226
Medical Center,40.71571827,-73.998472
Medical Center,40.84588305,-73.84556766
Medical Center,40.749178,-73.8756808
Medical Center,40.82409456,-73.98823983
Medical Center,40.82921532,-74.10305964
Medical Center,40.829305,-74.10278433
Medical Center,40.85834038,-73.85546869
Medical Center,40.79031047,-73.95206932
Medical Center,40.85550037,-73.84623528
Medical Center,40.90280945,-74.16599751
Medical Center,40.78303,-73.730912
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.79161977,-73.70201055
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.73063339,-73.8877814
Medical Center,40.74193376,-73.97469534
Medical Center,40.72942861,-73.78019926
Medical Center,40.88375077,-74.05635524
Medical Center,40.83530747,-73.84786606
Medical Center,40.852086,-74.132924
Medical Center,40.7287873,-73.85198593
Medical Center,40.64671746,-74.0211153
Medical Center,40.85550037,-73.84623528
Medical Center,40.74295013,-73.88228626
Medical Center,40.77364375,-73.96081924
Medical Center,40.69133792,-73.82031894
Medical Center,40.69137925,-73.82089334
Medical Center,40.95672908,-74.06300068
Medical Center,40.7348397,-73.86445272
Medical Center,40.76415871,-73.81321931
Medical Center,40.89765099,-74.07427086
Medical Center,40.884358,-73.984478
Medical Center,40.74193376,-73.97469534
Medical Center,40.79161977,-73.70201055
Medical Center,40.723311,-74.000633
Medical Center,40.742599,-73.996688
Medical Center,40.78514256,-74.17647257
Medical Center,40.96860099,-73.87743984
Medical Center,40.747295,-73.993067
Medical Center,40.76466513,-73.9548111
Medical Center,40.8255151,-73.839721
Medical Center,40.745271,-73.994276
Medical Center,40.85550037,-73.84623528
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.74193376,-73.97469534
Medical Center,40.90400959,-73.96841526
Medical Center,40.73725205,-73.98161119
Medical Center,40.85550037,-73.84623528
Medical Center,40.88524423,-74.04301638
Medical Center,40.881471,-73.880922
Medical Center,40.58475655,-74.08510208
Medical Center,40.75122337,-73.71079445
Medical Center,40.71965463,-73.7267915
Medical Center,40.75122337,-73.71079445
Medical Center,40.7132407,-73.98709483
Medical Center,40.77846185,-73.96112694
Medical Center,40.74740521,-74.0485471
Medical Center,40.700264,-73.831132
Medical Center,40.71571827,-73.998472
Medical Center,40.85550037,-73.84623528
Medical Center,40.766934,-73.987489
Medical Center,40.82921532,-74.10305964
Medical Center,40.88375077,-74.05635524
Medical Center,40.88431303,-74.0562864
Medical Center,40.77846185,-73.96112694
Medical Center,40.63535651,-74.10638621
Medical Center,40.764265,-73.69023969
Medical Center,40.74193376,-73.97469534
Medical Center,40.78514256,-74.17647257
Medical Center,40.72165222,-73.84907673
Medical Center,40.84053484,-73.94120693
Medical Center,40.96016012,-74.07124201
Medical Center,40.6680419,-73.97978783
Medical Center,40.85550037,-73.84623528
Medical Center,40.791283,-73.952088
Medical Center,40.71842561,-73.83689524
Medical Center,40.73019091,-73.84078352
Medical Center,40.73822538,-73.87930033
Medical Center,40.78453587,-73.95169622
Medical Center,40.75327623,-73.99476495
Medical Center,40.88822292,-73.91164355
Medical Center,40.64671746,-74.0211153
Medical Center,40.74307505,-74.00298847
Medical Center,40.97095548,-73.95854473
Medical Center,40.76466513,-73.9548111
Medical Center,40.63873748,-73.99900588
Medical Center,40.63535651,-74.10638621
Medical Center,40.95672908,-74.06300068
Medical Center,40.74193376,-73.97469534
Medical Center,40.74515894,-73.97890801
Medical Center,40.88375077,-74.05635524
Medical Center,40.75126115,-73.979284
Medical Center,40.8408895,-73.94309165
Medical Center,40.84077614,-73.94296536
Medical Center,40.79161977,-73.70201055
Medical Center,40.70372953,-73.89569853
Medical Center,40.75438354,-73.70757389
Medical Center,40.85550037,-73.84623528
Medical Center,40.78514256,-74.17647257
Medical Center,40.85834038,-73.85546869
Medical Center,40.85550037,-73.84623528
Medical Center,40.76245411,-73.97216999
Medical Center,40.95672908,-74.06300068
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.79161977,-73.70201055
Medical Center,40.74193376,-73.97469534
Medical Center,40.84053484,-73.94120693
Medical Center,40.63904062,-73.99794102
Medical Center,40.73063339,-73.8877814
Medical Center,40.88375077,-74.05635524
Medical Center,40.63333198,-74.01200352
Medical Center,40.601654,-74.1629283
Medical Center,40.76245411,-73.97216999
Medical Center,40.96860099,-73.87743984
Medical Center,40.77846185,-73.96112694
Medical Center,40.741068,-73.999722
Medical Center,40.740074,-74.003247
Medical Center,40.734391,-73.98642693
Medical Center,40.69208706,-73.76851914
Medical Center,40.60829783,-73.96142541
Medical Center,40.74714761,-74.18843057
Medical Center,40.66794425,-74.11269665
Medical Center,40.829305,-74.10278433
Medical Center,40.82920593,-74.10307223
Medical Center,40.77741106,-73.7014818
Medical Center,40.63535651,-74.10638621
Medical Center,40.95672908,-74.06300068
Medical Center,40.58475655,-74.08510208
Medical Center,40.77846185,-73.96112694
Medical Center,40.73063339,-73.8877814
Medical Center,40.88375077,-74.05635524
Medical Center,40.84053484,-73.94120693
Medical Center,40.82814758,-73.82364035
Medical Center,40.83530747,-73.84786606
Medical Center,40.88822292,-73.91164355
Medical Center,40.7407155,-73.99223413
Medical Center,40.75450686,-73.70915294
Medical Center,40.60829783,-73.96142541
Medical Center,40.78875946,-73.95269499
Medical Center,40.710441,-74.0082
Medical Center,40.79867049,-74.00883022
Medical Center,40.8255151,-73.839721
Medical Center,40.75170898,-73.98031987
Medical Center,40.72993511,-73.97866122
Medical Center,40.80199,-73.9312
Medical Center,40.73904532,-73.98016491
Medical Center,40.73904532,-73.98016491
Medical Center,40.77741106,-73.7014818
Medical Center,40.66966022,-74.11314814
Medical Center,40.87857913,-74.04712737
Medical Center,40.73063339,-73.8877814
Medical Center,40.74193376,-73.97469534
Medical Center,40.706987,-73.752417
Medical Center,40.95420646,-74.0726876
Medical Center,40.78514256,-74.17647257
Medical Center,40.63842324,-73.99758268
Medical Center,40.85550037,-73.84623528
Medical Center,40.76974552,-73.98667308
Medical Center,40.8255151,-73.839721
Medical Center,40.73063339,-73.8877814
Medical Center,40.78514256,-74.17647257
Medical Center,40.76466513,-73.9548111
Medical Center,40.85834038,-73.85546869
Medical Center,40.85550037,-73.84623528
Medical Center,40.79439182,-73.9404683
Medical Center,40.74501204,-73.88533531
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.74193376,-73.97469534
Medical Center,40.84053484,-73.94120693
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.634472,-74.023619
Medical Center,40.61362543,-74.01937132
Medical Center,40.76550639,-73.98018786
Medical Center,40.82702599,-74.18770607
Medical Center,40.73681963,-73.9932847
Medical Center,40.77364375,-73.96081924
Medical Center,40.665672,-74.11664
Medical Center,40.88822292,-73.91164355
Medical Center,40.93560243,-74.05174842
Medical Center,40.60829783,-73.96142541
Medical Center,40.97347337,-73.96264798
Medical Center,40.76466513,-73.9548111
Medical Center,40.67679807,-73.89837504
Medical Center,40.69014469,-73.99784666
Medical Center,40.88095475,-73.87901322
Medical Center,40.85550037,-73.84623528
Medical Center,40.63535651,-74.10638621
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.74193376,-73.97469534
Medical Center,40.63333198,-74.01200352
Medical Center,40.72064784,-73.98714368
Medical Center,40.74193376,-73.97469534
Medical Center,40.79161977,-73.70201055
Medical Center,40.77863935,-74.23833441
Medical Center,40.95976971,-74.02999791
Medical Center,40.95672908,-74.06300068
Medical Center,40.74078666,-74.19118881
Medical Center,40.88375077,-74.05635524
Medical Center,40.74528483,-73.99303757
Medical Center,40.79506452,-73.96915101
Medical Center,40.73063339,-73.8877814
Medical Center,40.88428122,-74.05822182
Medical Center,40.5858164,-73.96542026
Medical Center,40.829305,-74.10278433
Medical Center,40.82920593,-74.10307223
Medical Center,40.71034503,-74.00510252
Medical Center,40.73317743,-73.98324111
Medical Center,40.82921532,-74.10305964
Medical Center,40.88375077,-74.05635524
Medical Center,40.85550037,-73.84623528
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.73063339,-73.8877814
Medical Center,40.84053484,-73.94120693
Medical Center,40.74193376,-73.97469534
Medical Center,40.88375077,-74.05635524
Medical Center,40.8767255,-74.21616554
Medical Center,40.76809457,-73.98096266
Medical Center,40.72165222,-73.84907673
Medical Center,40.76245411,-73.97216999
Medical Center,40.60876619,-73.92484227
Medical Center,40.60829783,-73.96142541
Medical Center,40.60899213,-73.9545318
Medical Center,40.82589629,-74.15204031
Medical Center,40.66961286,-73.8947635
Medical Center,40.7790708,-74.08197558
Medical Center,40.88822292,-73.91164355
Medical Center,40.74714761,-74.18843057
Medical Center,40.5858164,-73.96542026
Medical Center,40.85834038,-73.85546869
Medical Center,40.79016356,-73.95232188
Medical Center,40.58475655,-74.08510208
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.88955858,-73.97570547
Medical Center,40.737768,-74.00184998
Medical Center,40.586289,-74.08754
Medical Center,40.88375077,-74.05635524
Medical Center,40.82691193,-74.18744659
Medical Center,40.7085842,-74.01130918
Medical Center,40.87974551,-73.9827705
Medical Center,40.81159244,-74.20363426
Medical Center,40.74193376,-73.97469534
Medical Center,40.763787,-73.770905
Medical Center,40.77272173,-73.95383151
Medical Center,40.76546552,-73.81691322
Medical Center,40.73891698,-73.98766279
Medical Center,40.85834038,-73.85546869
Medical Center,40.6680419,-73.97978783
Medical Center,40.73280789,-73.98564579
Medical Center,40.77364375,-73.96081924
Medical Center,40.77696675,-73.70148182
Medical Center,40.79439182,-73.9404683
Medical Center,40.88822292,-73.91164355
Medical Center,40.77364375,-73.96081924
Medical Center,40.77696675,-73.70148182
Medical Center,40.85568,-73.88718
Medical Center,40.82921532,-74.10305964
Medical Center,40.88431303,-74.0562864
Medical Center,40.95672908,-74.06300068
Medical Center,40.8255151,-73.839721
Medical Center,40.82589629,-74.15204031
Medical Center,40.63535651,-74.10638621
Medical Center,40.95672908,-74.06300068
Medical Center,40.76974552,-73.98667308
Medical Center,40.84053484,-73.94120693
Medical Center,40.88375077,-74.05635524
Medical Center,40.88822292,-73.91164355
Medical Center,40.78885994,-73.95403862
Medical Center,40.77007744,-73.95927871
Medical Center,40.76307435,-73.9132511
Medical Center,40.74733338,-73.97501675
Medical Center,40.76398386,-73.9635319
Medical Center,40.714671,-74.008676
Medical Center,40.74307505,-74.00298847
Medical Center,40.84034628,-74.0480298
Medical Center,40.82409456,-73.98823983
Medical Center,40.77696675,-73.70148182
Medical Center,40.88375077,-74.05635524
Medical Center,40.88288995,-74.05656751
Medical Center,40.88375077,-74.05635524
Medical Center,40.88431303,-74.0562864
Medical Center,40.66993795,-73.94413065
Medical Center,40.63535651,-74.10638621
Medical Center,40.95672908,-74.06300068
Medical Center,40.74193376,-73.97469534
Medical Center,40.88955858,-73.97570547
Medical Center,40.88375077,-74.05635524
Medical Center,40.77846185,-73.96112694
Medical Center,40.74193376,-73.97469534
Medical Center,40.70908991,-74.01031072
Medical Center,40.95672908,-74.06300068
Medical Center,40.665672,-74.11664
Medical Center,40.74813236,-73.98483084
Medical Center,40.60876619,-73.92484227
Medical Center,40.73319215,-73.98261554
Medical Center,40.74307505,-74.00298847
Medical Center,40.77364375,-73.96081924
Medical Center,40.67642927,-73.89798582
Medical Center,40.67679807,-73.89837504
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.74193376,-73.97469534
Medical Center,40.73475567,-73.98944502
Medical Center,40.88375077,-74.05635524
Medical Center,40.85550037,-73.84623528
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.88822292,-73.91164355
Medical Center,40.76530402,-73.98024526
Medical Center,40.81159244,-74.20363426
Medical Center,40.82814758,-73.82364035
Medical Center,40.66794425,-74.11269665
Medical Center,40.74193376,-73.97469534
Medical Center,40.80455254,-74.20737682
Medical Center,40.85550037,-73.84623528
Medical Center,40.70908991,-74.01031072
Medical Center,40.74307505,-74.00298847
Medical Center,40.71157472,-73.8571571
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.73063339,-73.8877814
Medical Center,40.789686,-73.953899
Medical Center,40.88375077,-74.05635524
Medical Center,40.60792532,-73.9641881
Medical Center,40.74193376,-73.97469534
Medical Center,40.88822292,-73.91164355
Medical Center,40.70000168,-73.81636133
Medical Center,40.97375208,-73.88172927
Medical Center,40.65480037,-73.88735075
Medical Center,40.65480037,-73.88735075
Medical Center,40.77846185,-73.96112694
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.88375077,-74.05635524
Medical Center,40.700264,-73.831132
Medical Center,40.88747084,-74.05762553
Medical Center,40.90400959,-73.96841526
Medical Center,40.7563858,-73.98155975
Medical Center,40.77863935,-74.23833441
Medical Center,40.79846174,-73.70876929
Medical Center,40.60829783,-73.96142541
Medical Center,40.76466513,-73.9548111
Medical Center,40.78514256,-74.17647257
Medical Center,40.78865792,-73.95359617
Medical Center,40.60899213,-73.9545318
Medical Center,40.74193376,-73.97469534
Medical Center,40.723311,-74.000633
Medical Center,40.78355636,-74.17721096
Medical Center,40.85678702,-73.85614636
Medical Center,40.76530402,-73.98024526
Medical Center,40.74069395,-73.97583748
Medical Center,40.87857913,-74.04712737
Medical Center,40.71157472,-73.8571571
Medical Center,40.67020708,-73.99701455
Medical Center,40.87857913,-74.04712737
Medical Center,40.73319215,-73.98261554
Medical Center,40.73326935,-73.98280493
Medical Center,40.81714372,-73.92545654
Medical Center,40.80290956,-74.19539591
Medical Center,40.87021,-73.827829
Medical Center,40.85550037,-73.84623528
Medical Center,40.79439182,-73.9404683
Medical Center,40.90280945,-74.16599751
Medical Center,40.75560626,-73.70701066
Medical Center,40.74193376,-73.97469534
Medical Center,40.64603282,-74.02045007
Medical Center,40.85550037,-73.84623528
Medical Center,40.77364375,-73.96081924
Medical Center,40.77846185,-73.96112694
Medical Center,40.63535651,-74.10638621
Medical Center,40.74193376,-73.97469534
Medical Center,40.74330251,-73.97384673
Medical Center,40.74733338,-73.97501675
Medical Center,40.88375077,-74.05635524
Medical Center,40.634472,-74.023619
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.74028288,-73.98855548
Medical Center,40.88822292,-73.91164355
Medical Center,40.60829783,-73.96142541
Medical Center,40.74193376,-73.97469534
Medical Center,40.72165222,-73.84907673
Medical Center,40.77846185,-73.96112694
Medical Center,40.74193376,-73.97469534
Medical Center,40.700264,-73.831132
Medical Center,40.76466513,-73.9548111
Medical Center,40.79011182,-73.95293033
Medical Center,40.78514256,-74.17647257
Medical Center,40.82921532,-74.10305964
Medical Center,40.668254,-73.980249
Medical Center,40.88375077,-74.05635524
Medical Center,40.88431303,-74.0562864
Medical Center,40.95672908,-74.06300068
Medical Center,40.63535651,-74.10638621
Medical Center,40.76390128,-73.96339417
Medical Center,40.88955565,-73.9758547
Medical Center,40.73319215,-73.98261554
Medical Center,40.64603282,-74.02045007
Medical Center,40.84053484,-73.94120693
Medical Center,40.64549,-74.020427
Medical Center,40.74330251,-73.97384673
Medical Center,40.74193376,-73.97469534
Medical Center,40.74733338,-73.97501675
Medical Center,40.601654,-74.1629283
Medical Center,40.95672908,-74.06300068
Medical Center,40.77846185,-73.96112694
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.95672908,-74.06300068
Medical Center,40.74501356,-73.88571739
Medical Center,40.60829783,-73.96142541
Medical Center,40.74733338,-73.97501675
Medical Center,40.58638013,-74.090883
Medical Center,40.75450686,-73.70915294
Medical Center,40.77846185,-73.96112694
Medical Center,40.77741106,-73.7014818
Medical Center,40.88375077,-74.05635524
Medical Center,40.75256785,-73.96952408
Medical Center,40.95672908,-74.06300068
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.74193376,-73.97469534
Medical Center,40.84141948,-73.94251187
Medical Center,40.87993788,-73.88086796
Medical Center,40.84115436,-73.94283907
Medical Center,40.74682884,-73.99630868
Medical Center,40.78514256,-74.17647257
Medical Center,40.77696675,-73.70148182
Medical Center,40.70030748,-73.94248891
Medical Center,40.87857913,-74.04712737
Medical Center,40.70278989,-73.871758
Medical Center,40.72840615,-73.98535222
Medical Center,40.66543808,-73.95839477
Medical Center,40.7187967,-74.00096849
Medical Center,40.829305,-74.10278433
Medical Center,40.91692576,-74.07646788
Medical Center,40.918982,-74.069229
Medical Center,40.77696675,-73.70148182
Medical Center,40.7287873,-73.85198593
Medical Center,40.7287873,-73.85198593
Medical Center,40.60829783,-73.96142541
Medical Center,40.97375208,-73.88172927
Medical Center,40.77696675,-73.70148182
Medical Center,40.66303277,-74.11839579
Medical Center,40.83530747,-73.84786606
Medical Center,40.83530747,-73.84786606
Medical Center,40.88822292,-73.91164355
Medical Center,40.88105598,-73.87727906
Medical Center,40.7187967,-74.00096849
Medical Center,40.79005808,-73.95325005
Medical Center,40.60888712,-73.9590893
Medical Center,40.83482473,-73.84738825
Medical Center,40.61928022,-74.0220854
Medical Center,40.925863,-73.995891
Medical Center,40.74067354,-74.029839
Medical Center,40.71885686,-73.99623982
Medical Center,40.60829783,-73.96142541
Medical Center,40.76466513,-73.9548111
Medical Center,40.79005808,-73.95325005
Medical Center,40.78989969,-73.95412445
Medical Center,40.88826,-74.204675
Medical Center,40.88835795,-74.20442466
Medical Center,40.74351792,-74.17406559
Medical Center,40.84053484,-73.94120693
Medical Center,40.86695759,-73.90584469
Medical Center,40.700264,-73.831132
Medical Center,40.75491607,-73.89331341
Medical Center,40.789686,-73.953899
Medical Center,40.74330251,-73.97384673
Medical Center,40.74193376,-73.97469534
Medical Center,40.60829783,-73.96142541
Medical Center,40.749178,-73.8756808
Medical Center,40.723311,-74.000633
Medical Center,40.77271775,-74.23014414
Medical Center,40.74330251,-73.97384673
Medical Center,40.74193376,-73.97469534
Medical Center,40.74781736,-73.97486178
Medical Center,40.88105598,-73.87727906
Medical Center,40.78514256,-74.17647257
Medical Center,40.74307505,-74.00298847
Medical Center,40.89416436,-73.86074636
Medical Center,40.829305,-74.10278433
Medical Center,40.82920593,-74.10307223
Medical Center,40.83530747,-73.84786606
Medical Center,40.84051969,-73.94094475
Medical Center,40.84053484,-73.94120693
Medical Center,40.84053484,-73.94120693
Medical Center,40.705291,-74.010409
Medical Center,40.71005226,-74.21247482
Medical Center,40.83482473,-73.84738825
Medical Center,40.75450686,-73.70915294
Medical Center,40.82798023,-73.8188887
Medical Center,40.829305,-74.10278433
Medical Center,40.79367992,-73.99636033
Medical Center,40.76466513,-73.9548111
Medical Center,40.82921532,-74.10305964
Medical Center,40.88389521,-74.05615445
Medical Center,40.88431303,-74.0562864
Medical Center,40.79005808,-73.95325005
Medical Center,40.58475655,-74.08510208
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.84516796,-73.90947334
Medical Center,40.74193376,-73.97469534
Medical Center,40.88105598,-73.87727906
Medical Center,40.73982508,-73.99875863
Medical Center,40.88428122,-74.05822182
Medical Center,40.74315663,-73.91764882
Medical Center,40.90385272,-74.16573838
Medical Center,40.87857913,-74.04712737
Medical Center,40.73063339,-73.8877814
Medical Center,40.79439182,-73.9404683
Medical Center,40.76530402,-73.98024526
Medical Center,40.61754787,-73.97453464
Medical Center,40.74526512,-73.88524917
Medical Center,40.88822292,-73.91164355
Medical Center,40.77846185,-73.96112694
Medical Center,40.77364375,-73.96081924
Medical Center,40.82798023,-73.8188887
Medical Center,40.74193376,-73.97469534
Medical Center,40.84516796,-73.90947334
Medical Center,40.73063339,-73.8877814
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.83530747,-73.84786606
Medical Center,40.88822292,-73.91164355
Medical Center,40.76530402,-73.98024526
Medical Center,40.82798023,-73.8188887
Medical Center,40.60829783,-73.96142541
Medical Center,40.82798023,-73.8188887
Medical Center,40.76415871,-73.81321931
Medical Center,40.64671746,-74.0211153
Medical Center,40.73904532,-73.98016491
Medical Center,40.82921532,-74.10305964
Medical Center,40.78514256,-74.17647257
Medical Center,40.85550037,-73.84623528
Medical Center,40.79059632,-73.95255149
Medical Center,40.76974552,-73.98667308
Medical Center,40.65842424,-74.21445608
Medical Center,40.74733338,-73.97501675
Medical Center,40.74781736,-73.97486178
Medical Center,40.74330251,-73.97384673
Medical Center,40.88822292,-73.91164355
Medical Center,40.80555881,-73.96193504
Medical Center,40.71005226,-74.21247482
Medical Center,40.97149974,-73.87811743
Medical Center,40.74682884,-73.99630868
Medical Center,40.88951062,-73.97568251
Medical Center,40.82798023,-73.8188887
Medical Center,40.77846185,-73.96112694
Medical Center,40.642346,-73.996757
Medical Center,40.87896109,-73.88329113
Medical Center,40.83876,-73.941443
Medical Center,40.74995545,-73.86374474
Medical Center,40.642346,-73.996757
Medical Center,40.82798023,-73.8188887
Medical Center,40.74682884,-73.99630868
Medical Center,40.74193376,-73.97469534
Medical Center,40.82798023,-73.8188887
Medical Center,40.74193376,-73.97469534
Medical Center,40.88955858,-73.97570547
Medical Center,40.78885994,-73.95403862
Medical Center,40.82798023,-73.8188887
Medical Center,40.88822292,-73.91164355
Medical Center,40.74501356,-73.88571739
Medical Center,40.76927531,-73.924621
Medical Center,40.77364375,-73.96081924
Medical Center,40.73269354,-74.05996374
Medical Center,40.597471,-73.970978
Medical Center,40.60829783,-73.96142541
Medical Center,40.82798023,-73.8188887
Medical Center,40.750435,-73.940362
Medical Center,40.79005808,-73.95325005
Medical Center,40.64671746,-74.0211153
Medical Center,40.624442,-74.02776
Medical Center,40.70030748,-73.94248891
Medical Center,40.82798023,-73.8188887
Medical Center,40.73063339,-73.8877814
Medical Center,40.714671,-74.008676
Medical Center,40.70278989,-73.871758
Medical Center,40.82798023,-73.8188887
Medical Center,40.61323643,-74.06553805
Medical Center,40.745623,-73.975817
Medical Center,40.71157472,-73.8571571
Medical Center,40.64671746,-74.0211153
Medical Center,40.71590825,-73.99732444
Medical Center,40.82798023,-73.8188887
Medical Center,40.78668671,-74.01702444
Medical Center,40.73034183,-74.03443886
Medical Center,40.816063,-74.12478902
Medical Center,40.68568868,-73.9919931
Medical Center,40.76719837,-73.98388389
Medical Center,40.60829783,-73.96142541
Medical Center,40.74526512,-73.88524917
Medical Center,40.744959,-73.98297137
Medical Center,40.73424452,-74.05021661
Medical Center,40.97149974,-73.87811743
Medical Center,40.88951062,-73.97568251
Medical Center,40.77846185,-73.96112694
Medical Center,40.88955565,-73.9758547
Medical Center,40.77091394,-73.95768877
Medical Center,40.84344868,-73.91115546
Medical Center,40.88720412,-74.05864187
Medical Center,40.794539,-74.11938
Medical Center,40.77020405,-73.98679934
Medical Center,40.76466513,-73.9548111
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.74553678,-73.99452392
Medical Center,40.77846185,-73.96112694
Medical Center,40.75125018,-73.97957376
Medical Center,40.78514256,-74.17647257
Medical Center,40.92086857,-74.11807463
Medical Center,40.77571935,-73.97688778
Medical Center,40.71590825,-73.99732444
Medical Center,40.742167,-74.035326
Medical Center,40.74130691,-74.03390408
Medical Center,40.77696675,-73.70148182
Medical Center,40.82921532,-74.10305964
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.97149974,-73.87811743
Medical Center,40.82798023,-73.8188887
Medical Center,40.7407155,-73.99223413
Medical Center,40.74193376,-73.97469534
Medical Center,40.77846185,-73.96112694
Medical Center,40.74404379,-73.85897184
Medical Center,40.76818866,-73.96096622
Medical Center,40.884358,-73.984478
Medical Center,40.84516796,-73.90947334
Medical Center,40.60044383,-73.99630294
Medical Center,40.82798023,-73.8188887
Medical Center,40.86509384,-73.97286447
Medical Center,40.77696675,-73.70148182
Medical Center,40.78486329,-73.94494057
Medical Center,40.95408741,-74.07123054
Medical Center,40.82798023,-73.8188887
Medical Center,40.627547,-74.029391
Medical Center,40.97149974,-73.87811743
Medical Center,40.82798023,-73.8188887
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.83177038,-73.98242041
Medical Center,40.900288,-73.969011
Medical Center,40.727449,-73.990556
Medical Center,40.74193376,-73.97469534
Medical Center,40.7287873,-73.85198593
Medical Center,40.729001,-73.851754
Medical Center,40.7292422,-73.85127058
Medical Center,40.80290956,-74.19539591
Medical Center,40.78514256,-74.17647257
Medical Center,40.76258,-73.989556
Medical Center,40.97149974,-73.87811743
Medical Center,40.886316,-74.020665
Medical Center,40.949319,-73.824929
Medical Center,40.949546,-73.824908
Medical Center,40.949445,-73.824735
Medical Center,40.77846185,-73.96112694
Medical Center,40.77846185,-73.96112694
Medical Center,40.74528483,-73.99303757
Medical Center,40.73475567,-73.98944502
Medical Center,40.89207273,-74.05424403
Medical Center,40.77332139,-74.26603189
Medical Center,40.742167,-74.035326
Medical Center,40.89416436,-73.86074636
Medical Center,40.829305,-74.10278433
Medical Center,40.97149974,-73.87811743
Medical Center,40.84053484,-73.94120693
Medical Center,40.73063339,-73.8877814
